Name,URL,Cuisines,Area,Timing,Full_Address,PhoneNumber,IsHomeDelivery,isTakeaway,isIndoorSeating,isVegOnly,Dinner Ratings,Dinner Reviews,Delivery Ratings,Delivery Reviews,KnownFor,PopularDishes,PeopleKnownFor,AverageCost,latitudes,longitudes
Foodland,https://www.zomato.com/kolkata/foodland-1-beliaghata,"North Indian, Mughlai, Chinese, Rolls","Beliaghata, Kolkata",Opens at 12noon,"62, Hemchandra, Naskar Road, Beliaghata, Kolkata",918311000000,1,1,1,0,3.8,45,4.1,96,,,"Best Staff, Excellent Location, Clean and Hygienic Place, Comforting Atmosphere, Fresh Food with Good Quality, Affordable Prices",500,22.5506557,88.40391715
Shawarma Bros,https://www.zomato.com/kolkata/shawarma-bros-sector-5-salt-lake,"Fast Food, Continental","Sector 5, Salt Lake, Kolkata","12midnight â€“ 4am, 8am â€“ 12midnight (Today)","NP-232, Nayapatti Main Road, Sector 5, Salt Lake, Kolkata",919875000000,1,1,0,0,-,0,2.7,31,,,,100,22.5582184,88.4129084
Columbia,https://www.zomato.com/kolkata/columbia-kestopur,"Chinese, North Indian, Mughlai, Rolls, Biryani","Kestopur, Kolkata",Opens at 12noon,"Rabindra Pally Road, Rabindrapally, Kestopur, Kolkata",918482000000,1,1,0,0,-,0,-,0,,,,150,22.5837959,88.4351768
The Night Jar,https://www.zomato.com/kolkata/the-night-jar-1-new-town,"North Indian, Chinese, Kebab","New Town, Kolkata",Opens at 10:30am,"Aquatica, Kochpukur, Near Sanjeeva Town, New Town, Kolkata",913330000000,1,1,1,0,3.7,12,-,0,,,,900,22.59591305,88.48786528277952
Baked With Love,https://www.zomato.com/kolkata/baked-with-love-sector-3-salt-lake,Bakery,"Sector 3, Salt Lake, Kolkata",Opens at 9am,"HA 317, HA Block, Sector 3, Salt Lake, Kolkata",919830000000,1,1,0,0,-,0,4,13,,,,150,22.5708433,88.41104103863965
MegaBites,https://www.zomato.com/kolkata/megabites-kestopur,Bengali,"Kestopur, Kolkata",Opens at 7am,"KVS Road, Tarulia 2nd Lane, Krishnapur, Kestopur, Kolkata",916290000000,1,1,0,0,-,0,-,12,,,,150,22.5837959,88.4351768
D K Kitchen,https://www.zomato.com/kolkata/d-k-kitchen-new-town,"North Indian, Mughlai, Chinese","New Town, Kolkata",,"Ground Floor, Mahisgot, Krishnapur, New Town, Kolkata",919734000000,1,0,0,0,-,0,3.2,35,,,,300,22.59591305,88.48786528277952
Street 14 - Cafe,https://www.zomato.com/kolkata/street-14-cafe-new-town,"South Indian, Fast Food, Street Food, Beverages, Shake","New Town, Kolkata",,"AI-29, Street 14, Action Area 1, New Town, Kolkata",919052000000,1,1,1,0,3.7,26,3.7,54,,,"Best Staff, Clean and Hygienic Place, Served Quickly, Fantastic Decoration, Nice Concept, Delicious Taste",500,22.59591305,88.48786528277952
Cafezinha,https://www.zomato.com/kolkata/cafezinha-bangur,"Sandwich, Fast Food, Continental, Italian, Beverages","Bangur, Kolkata",Opens at 12noon,"117/1, Avenue, Block C, Bangur, Kolkata",918017000000,1,1,1,0,3.8,29,-,8,,,"Best Decor, Best in Service, Excellent Location, Clean and Hygienic Place, Fantastic Decoration, Nice Concept",300,22.6058971,88.4111177
S.R. Bala Kitchen,https://www.zomato.com/kolkata/s-r-bala-kitchen-kestopur,Chinese,"Kestopur, Kolkata",,"Majherpara, Kestopur, Kolkata",919734000000,1,0,0,0,-,0,3.2,167,,,,100,22.5837959,88.4351768
Dhakai Biryani,https://www.zomato.com/kolkata/dhakai-biryani-kestopur,"Biryani, Rolls, Chinese, Momos, Kebab, Fast Food, North Indian","Kestopur, Kolkata",Opens at 12noon,"Krishnapur Ghosh Para, Baguihati, Kestopur, Kolkata",919123000000,1,1,0,0,-,0,-,2,,,,150,22.5837959,88.4351768
Nights Cafe,https://www.zomato.com/kolkata/nights-cafe-kestopur,"North Indian, Shake","Kestopur, Kolkata","12midnight â€“ 5pm, 9pm â€“ 12midnight (Today)","Deshbandhu Nagar, Kestopur, Kolkata",916290000000,1,1,0,0,-,0,-,3,,,,250,22.5837959,88.4351768
Night Adda,https://www.zomato.com/kolkata/night-adda-kestopur,"Bengali, Shake","Kestopur, Kolkata","12midnight â€“ 5pm, 9pm â€“ 12midnight (Today)","Krishnapur, Kestopur, Kolkata",916290000000,1,1,0,0,-,0,-,4,,,,200,22.5837959,88.4351768
Nababo Ki Biryani,https://www.zomato.com/kolkata/nababo-ki-biryani-1-new-town,"Awadhi, Fast Food","New Town, Kolkata",,"Rajarhat Main Road, Dash Drone, New Town, Kolkata",916290000000,1,0,0,0,-,0,-,5,,,,250,22.59591305,88.48786528277952
National A One Kulfi,https://www.zomato.com/kolkata/national-a-one-kulfi-topsia,"Desserts, Ice Cream","Topsia, Kolkata",Opens at 12:30pm,"35/1A, Topsia, Kolkata",918961000000,1,1,0,0,-,3,3.4,111,,,,200,22.5418017,88.3869552
Bazaar- Zone By The Park,https://www.zomato.com/kolkata/bazaar-zone-by-the-park-new-town,"Fast Food, Chinese, North Indian, Beverages","New Town, Kolkata",Opens at 7:30am,"Gate 4, DG Block, Biswa Bangla Convention Center, New Town, Kolkata",913323000000,1,1,1,0,3.3,27,-,15,,,,900,22.59591305,88.48786528277952
Kwality Wallâ€™s Frozen Dessert and Ice Cream Shop,https://www.zomato.com/kolkata/kwality-walls-frozen-dessert-and-ice-cream-shop-ultadanga,"Ice Cream, Desserts","Ultadanga, Kolkata",,"10, Narayan Babu Lane, Ward 42, Borough V, Ultadanga, Kolkata",917440000000,1,0,0,0,-,0,4.3,125,,,,100,22.6012775,88.3841474
Kathi Junction,https://www.zomato.com/kolkata/kathi-junction-lake-town,"Rolls, North Indian","Lake Town, Kolkata",Opens at 11am,"687, Block A, Lake Town, Kolkata",917439000000,1,1,1,0,3.4,15,4.1,2681,,,"Good Taste, Packaging, Fresh Food, Good Quality",250,26.254624,88.1820651
Chaccha Jaan Biryani Aur Kebab Waale,https://www.zomato.com/kolkata/chaccha-jaan-biryani-aur-kebab-waale-kestopur,"Biryani, North Indian, Chinese, Rolls, Mughlai","Kestopur, Kolkata",,"Shop 3, BC 393, Ground Floor, Samarpally, Krishnapur, Kestopur, Kolkata",919884000000,1,0,0,0,-,0,3.8,4764,,,"Delicious Taste, Mouth Watering Food, Fresh Food with Good Quality, Tamper Proof Packaging, Worth the Money, Packing",200,22.5837959,88.4351768
Pepperz,https://www.zomato.com/kolkata/pepperz-bangur,"Sandwich, Fast Food, Italian, Beverages","Bangur, Kolkata",Opens at 7:30pm,"P23, Bangur Avenue, Block C, Bangur, Kolkata",919074000000,1,1,1,1,3.8,539,3.7,4343,,"Cheese Vada Pao, Tomato Pasta, Chocolate Sandwich, Brownies, Nachos","Good Crowd, Low Price, Polite Staff, Friendly Place, Prompt Service, Best Place",300,22.6058971,88.4111177
SP Kitchen,https://www.zomato.com/kolkata/sp-kitchen-sector-3-salt-lake,"Chinese, Fast Food, North Indian","Sector 3, Salt Lake, Kolkata",,"115, Dutta Bad Road, Ward 39, Sector 3, Salt Lake, Kolkata",918240000000,1,0,0,0,-,0,3.5,343,,,,100,22.5708433,88.41104103863965
Secrets Of Punjab,https://www.zomato.com/kolkata/secrets-of-punjab-lake-town,"North Indian, Biryani, Kebab, Mughlai, Desserts","Lake Town, Kolkata",Opens at 12noon,"40, SK Deb Road, Lake Town, Kolkata",917980000000,1,1,1,0,3.6,7,3.8,237,,,"Cute Packaging, Proper Packaging, Extensive Menu, Food Presentation, Worth the Money, Portion Size",550,26.254624,88.1820651
Krazee Kulcha,https://www.zomato.com/kolkata/krazee-kulcha-kankurgachi,"Fast Food, North Indian","Kankurgachi, Kolkata","12midnight â€“ 2am, 1pm â€“ 12midnight (Today)","P-8, Shreenath Kunj, Scheme-7M, CIT Road, Kankurgachi, Kolkata",917439000000,1,1,0,0,-,0,3.7,456,,,"Worth the Money, Customizable Food, Great Portions, Delicious Food, Timely Service, Fresh Food",250,22.578972450000002,88.39151741636809
Weer Ji Dilli Soya Chaap,https://www.zomato.com/kolkata/weer-ji-dilli-soya-chaap-sector-1-salt-lake,"North Indian, Rolls","Sector 1, Salt Lake, Kolkata",Opens at 12:30pm,"AE-345, Sector 1, Salt Lake, Kolkata",913341000000,1,1,1,1,4,204,3.7,1246,,,"Excellent Food and Service, Pure Veg, Customizable Dishes, Weekend Brunch, Good Wifi, Concept",500,22.57002545,88.43478465637821
Wing Wah,https://www.zomato.com/kolkata/wing-wah-lake-town,Chinese,"Lake Town, Kolkata",Opens at 1pm,"P117, Block B, Lake Town, Kolkata",913325000000,1,1,1,0,3.7,171,3.9,107,,,"Chinese, Owner, Prices, Good Food, Food Quality, Quantity",400,26.254624,88.1820651
Galawat,https://www.zomato.com/kolkata/galawat-sector-1-salt-lake,"Lucknowi, North Indian, Rolls","Sector 1, Salt Lake, Kolkata",Opens at 5:05pm,"BE 97, Near Kwality Bus Stand, Sector 1, Salt Lake, Kolkata",917044000000,1,1,1,0,3.9,81,4.1,558,,"Galawat Kebab, Kebabs, Rolls, Biryani","Sanitised Service, Fantastic Decoration, Clean and Hygienic Place, Mouth Watering Food, Fresh Food with Good Quality, Family Crowd",600,22.57002545,88.43478465637821
Uddta Punjab,https://www.zomato.com/kolkata/uddta-punjab-sector-1-salt-lake,"North Indian, Bengali, Mughlai, Italian, Chinese, Fast Food, Beverages, Thai","Sector 1, Salt Lake, Kolkata",1pm â€“ 2:30am (Today),"BD 46, Sector 1, Salt Lake, Kolkata",919831000000,1,1,1,0,3.7,55,3.5,99,,,"Best Food under Best Budget, Elaborate Menu, Good Quality, Ambience, Staff, Price",700,22.57002545,88.43478465637821
Firangi Bake,https://www.zomato.com/kolkata/firangi-bake-sector-5-salt-lake,"Italian, Mexican, Fast Food","Sector 5, Salt Lake, Kolkata",,"Plot 26, Block GN, Sector 5, Salt Lake, Kolkata",917710000000,1,0,0,0,-,0,4.2,382,,,,250,22.5582184,88.4129084
Bol Bam,https://www.zomato.com/kolkata/bol-bam-kankurgachi,"Chinese, Biryani, Rolls","Kankurgachi, Kolkata",,"6-L, 2nd Lane, Sura, Kankurgachi, Kolkata",918240000000,1,0,0,0,-,0,3.3,87,,,,150,22.578972450000002,88.39151741636809
Friends Snacks,https://www.zomato.com/kolkata/friends-snacks-paikpara,"Street Food, Mishti","Paikpara, Kolkata",,"24, Indra Biswas Road, Paikpara, Kolkata",917004000000,1,1,0,0,-,0,4,21,,,,100,22.6120515,88.3855648
Yourroots,https://www.zomato.com/kolkata/yourroots-1-sector-1-salt-lake,"Chinese, Continental, Seafood","Sector 1, Salt Lake, Kolkata","12midnight â€“ 2am, 2:30pm â€“ 12midnight (Today)","088, BF Block, Sector 1, Salt Lake, Kolkata",919830000000,1,1,0,0,-,0,3.8,328,,"Bengali Fish Fry, Momos, Fish, Chicken","Extensive Menu, Great Portions, Good Quality, Price",250,22.57002545,88.43478465637821
Kanha Kitchen,https://www.zomato.com/kolkata/kanha-kitchen-1-bangur,"North Indian, Street Food","Bangur, Kolkata",Opens at 8am,"236, Block A, Bangur, Kolkata",919124000000,1,1,0,0,3.6,11,-,11,,,"Customizable Food, Elaborate Menu, Fresh Food, Good Quality",100,22.6058971,88.4111177
Ohh Delicious,https://www.zomato.com/kolkata/ohh-delicious-kestopur,"North Indian, Bengali, Chinese","Kestopur, Kolkata",Opens at 11am,"AF 105/2, Talbagan, Krishnapur, Rabindra Pally, Kestopur, Kolkata",919805000000,1,1,0,0,-,0,3.3,29,,,,100,22.5837959,88.4351768
Dieto,https://www.zomato.com/kolkata/dieto-1-sector-1-salt-lake,North Indian,"Sector 1, Salt Lake, Kolkata",,"DD 7, Second Floor, Ward 40, Prangan, Sector 1, Salt Lake, Kolkata",919330000000,1,0,0,0,-,0,3.4,60,,,"Fresh Food, Good Quality, Value for Money, Packaging, Taste",250,22.57002545,88.43478465637821
Grill Ghar,https://www.zomato.com/kolkata/grill-ghar-paikpara,"North Indian, Chinese, Fast Food, Biryani, Rolls","Paikpara, Kolkata",Opens at 2pm,"13/B, Indra Biswas Road, Saktinagar, Belgachia, Paikpara, Kolkata",919831000000,1,1,0,0,-,0,4,107,,,,200,22.6120515,88.3855648
QFC - Quirky Fried Chicken,https://www.zomato.com/kolkata/qfc-quirky-fried-chicken-1-dum-dum,"Burger, Fast Food, Beverages","Dum Dum, Kolkata",Opens at 1pm,"1, Kalicharan Seth Lane, Near Dum Dum Metro Station, Dum Dum, Kolkata",919052000000,1,1,1,0,3.9,203,3.8,3067,,,"Lip Smacking Food, Pocket Friendly, Prompt Service, Behavior, Owner, Reasonable Price",400,22.6211141,88.3928973
Gabbar Punjabi,https://www.zomato.com/kolkata/gabbar-punjabi-sector-1-salt-lake,"Chinese, North Indian, Rolls, Biryani","Sector 1, Salt Lake, Kolkata",Opens at 1pm,"AE - 355, Sector 1, Salt Lake, Kolkata",919837000000,1,1,1,0,3.7,10,3.4,30,,,,550,22.57002545,88.43478465637821
The Canisters,https://www.zomato.com/kolkata/the-canisters-sector-2-salt-lake,"Continental, Chinese","Sector 2, Salt Lake, Kolkata",Opens at 2:30pm,"AG 112, AMP Vaisakhi Mall, Sector 2, Salt Lake, Kolkata",917015000000,1,1,0,0,4.1,272,4.3,174,,"Loaded Pizzas, Pan Fried Momos, Sandwich, Drinks, Pizza","Economical, Casual Seating Area, Bang for the Buck, Not very Crowded, Lip Smacking Food, Cozy Ambiance",300,22.5582184,88.4129084
Hurraay! Deli,https://www.zomato.com/kolkata/hurraay-deli-kankurgachi,"Bengali, Chinese","Kankurgachi, Kolkata",Opens at 10am,"P-45 A, Scheme 7M, CIT Road, Kankurgachi, Kolkata",919073000000,1,1,1,0,3.7,38,4,835,,,"Proper Packaging, Young Crowd, Customizable Food, Elaborate Menu, Timely Service, Fresh Food",300,22.578972450000002,88.39151741636809
Snack N Go,https://www.zomato.com/kolkata/snack-n-go-sector-1-salt-lake,"Pizza, Fast Food, Street Food, Chinese, Desserts, Beverages","Sector 1, Salt Lake, Kolkata",Opens at 4pm,"26/P, Duttabari Road, Sector 1, Salt Lake, Kolkata",916289000000,1,1,1,0,3,47,3.6,545,,,,400,22.57002545,88.43478465637821
Kung Pao,https://www.zomato.com/kolkata/kung-pao-1-sector-1-salt-lake,"Chinese, Thai, North Indian, Bengali","Sector 1, Salt Lake, Kolkata",Opens at 10am,"BD 46, Sector 1, Salt Lake, Kolkata",919831000000,1,1,1,0,3.9,124,4,1029,,"Yakitori Chicken, Nasi Goreng, Chilly Garlic Noodles, Spicy Food, Chilly Chicken, Starters","Takeaway Option, Lake, Good Music, Wonderful Presentation, Chef, Elaborate Menu",800,22.57002545,88.43478465637821
One Step Ahead,https://www.zomato.com/kolkata/one-step-ahead-bangur,"Bakery, Desserts","Bangur, Kolkata",,"880, 4th Floor, Panchali Apartment, Near China Mandir, Jessore Road, Bangur, Kolkata",919239000000,1,1,0,0,-,0,4,585,Home Baked Delicacies!!,,"Affordable, Tamper Proof Packaging, Contactless Delivery, Owner, Great Portions, Prices",200,22.6058971,88.4111177
QFC,https://www.zomato.com/kolkata/qfc-kestopur,"Burger, Fast Food, North Indian","Kestopur, Kolkata",Opens at 12noon,"Shop 4, Ground Floor, Chhaya Neer, Ramkrishna Sarani, North 24 Parganas, Kestopur, Kolkata",919837000000,1,1,0,0,-,0,3.6,11200,,,,100,22.5837959,88.4351768
The 90's Club,https://www.zomato.com/kolkata/the-90s-club-dum-dum,"Fast Food, Chinese, Biryani","Dum Dum, Kolkata",,"Shop 135, Shyam Nagar Road, Udvastu Colony, Dum Dum, Kolkata",917440000000,1,0,0,0,-,0,3.5,58,,,,150,22.6211141,88.3928973
Island Kitchen,https://www.zomato.com/kolkata/island-kitchen-sector-3-salt-lake,"Chinese, Bengali","Sector 3, Salt Lake, Kolkata",Opens at 1:30pm,"Kiosk 11, Labony Island, Sector 3, Salt Lake, Kolkata",919831000000,1,1,0,0,3.6,18,-,7,,,,350,22.5708433,88.41104103863965
Nirmala Snacks,https://www.zomato.com/kolkata/nirmala-snacks-bangur,"North Indian, Chinese","Bangur, Kolkata",Opens at 12noon,"300, Bangur Avenue, Block B, Bangur, Kolkata",919831000000,1,1,1,0,2.7,63,3.2,1522,,,,300,22.6058971,88.4111177
Krish Kitchen,https://www.zomato.com/kolkata/krish-kitchen-kestopur,"Rolls, Chinese, Bengali","Kestopur, Kolkata",Opens at 5pm,"413/A Kestopur Park, Kestopur, Kolkata",919883000000,1,1,0,0,-,0,3.8,333,,,,150,22.5837959,88.4351768
Apu's Galaxy,https://www.zomato.com/kolkata/apus-galaxy-kankurgachi,"North Indian, Chinese","Kankurgachi, Kolkata",Opens at 5:30pm,"121, Hem Chandra Naskar Road, Kankurgachi, Kolkata",919830000000,1,1,1,0,3.6,101,3.8,2270,,,"Lip Smacking Food, Polite Staff, Value for Money, Quality, Food",250,22.578972450000002,88.39151741636809
The Dark Barrel,https://www.zomato.com/kolkata/the-dark-barrel-sector-2-salt-lake,"Oriental, Continental, Finger Food, North Indian, Beverages","Sector 2, Salt Lake, Kolkata",Opens at 2:07pm,"CK-2, 6th Floor, Sector 2, Salt Lake, Kolkata",919749000000,1,1,1,0,3.3,98,-,4,,,"Extensive Bar Menu, Fusion Dishes, Rooftop, Comfortable Seating Area, Live Music, Fancy Crowd",1000,22.5582184,88.4129084
Mini Royal,https://www.zomato.com/kolkata/mini-royal-bangur,"Mughlai, Chinese, Fast Food","Bangur, Kolkata",Opens at 11:30am,"Stall 6, Eco Nest Park, Opposite Ridhi Sidhi Banquet Hall, Bangur, Kolkata",919831000000,1,1,1,0,2.3,17,3.3,129,,,,350,22.6058971,88.4111177
Tummy Tent,https://www.zomato.com/kolkata/tummy-tent-dum-dum,"Fast Food, North Indian","Dum Dum, Kolkata",,"569, Near Dum Dum Park Bazaar, Dum Dum, Kolkata",919434000000,1,0,0,0,-,0,-,3,,,,100,22.6211141,88.3928973
Cotts And Coco,https://www.zomato.com/kolkata/cotts-and-coco-lake-town,"Sandwich, Fast Food, Italian, Beverages, Tea, Desserts, Shake","Lake Town, Kolkata",Opens tomorrow at 4pm,"3, Green Park, Block B, Jessore Road, Lake Town, Kolkata",919007000000,1,1,1,0,4,118,3.3,65,,,"Pocket Friendly, Owner, Student Crowd, Young Crowd, Customizable Food, Food Presentation",500,26.254624,88.1820651
Panjabi Rasoi,https://www.zomato.com/kolkata/panjabi-rasoi-bangur,"North Indian, Rolls, Fast Food","Bangur, Kolkata",,"Bangur Ave, Lake Town, Bangur, Kolkata",918389000000,1,0,0,0,-,0,-,6,,,,150,22.6058971,88.4111177
Nirmal Food Court,https://www.zomato.com/kolkata/nirmal-food-court-1-lake-town,"North Indian, South Indian, Fast Food","Lake Town, Kolkata",,"879, Jessore Road, China Mandir, Lake Town, Kolkata",919675000000,1,0,0,0,-,0,3.9,677,,,,100,26.254624,88.1820651
Frozen Bottle,https://www.zomato.com/kolkata/frozen-bottle-sector-1-salt-lake,"Beverages, Desserts, Shake","Sector 1, Salt Lake, Kolkata",,"CF 209, Sector 1, Salt Lake, Kolkata",913341000000,1,0,0,1,-,0,4.2,81,,,,200,22.57002545,88.43478465637821
Hook N Kook,https://www.zomato.com/kolkata/hook-n-kook-bangur,Chinese,"Bangur, Kolkata",Opens at 2pm,"315, Jessore Road, Green Park, Block B, Bangur, Kolkata",918821000000,1,1,0,0,3.3,8,3.1,29,,,,300,22.6058971,88.4111177
Grill King,https://www.zomato.com/kolkata/grill-king-kestopur,"Street Food, Fast Food, Beverages, Burger, Sandwich, Pasta, Pizza, Shake","Kestopur, Kolkata",12noon â€“ 3am (Today),"Barwaritala, Kestopur, Kolkata",917003000000,1,1,0,0,3.6,12,3.7,82,,,,300,22.5837959,88.4351768
Khemka Delights,https://www.zomato.com/kolkata/khemka-delights-1-kestopur,Desserts,"Kestopur, Kolkata",,"AD 130/131, Flat 3C, Third Floor, Tirupati Niwas-1, Rabindrapally, Bidhannagar-Rajarhat Municipal Corporation, Opposite Kamala Building, Kestopur, Kolkata",917981000000,1,0,0,0,-,0,3.9,133,,,"Fresh Food with Good Quality, Delicious Taste, Cute Packaging, Worth the Money, Proper Packaging, Great Portions",150,22.5837959,88.4351768
Upland Salt,https://www.zomato.com/kolkata/upland-salt-sector-1-salt-lake,"Asian, Fast Food","Sector 1, Salt Lake, Kolkata",Opens at 4pm,"A E-58, Biddha Nagar, Sector 1, Salt Lake, Kolkata",919830000000,1,1,0,0,-,0,4.2,272,,"Ricotta Dumplings, Peri Peri Wings, Chicken Dimsums, Dim Sums, Soup","Cute Packaging, Food Presentation, Worth the Money, Great Portions, Chef, Customizable Food",250,22.57002545,88.43478465637821
Rita's Cafe,https://www.zomato.com/kolkata/ritas-cafe-sector-1-salt-lake,"Beverages, South Indian, Fast Food, Street Food, Sandwich, Momos","Sector 1, Salt Lake, Kolkata",Opens at 3pm,"26/M, Duttabad Road, Sector 1, Salt Lake, Kolkata",916291000000,1,1,0,0,-,0,4,18,,,,100,22.57002545,88.43478465637821
Dragon Land,https://www.zomato.com/kolkata/dragon-land-bangur,"Chinese, Rolls, Fast Food","Bangur, Kolkata",Opens at 11am,"67A, Block B, Bangur, Kolkata",919831000000,1,1,0,0,-,0,4.1,59,,,,150,22.6058971,88.4111177
The Saunf,https://www.zomato.com/kolkata/the-saunf-2-lake-town,"Italian, Fast Food","Lake Town, Kolkata",Opens at 2pm,"28, Green Park, Block B, Jessore Road, Lake Town, Kolkata",918093000000,1,1,0,0,-,0,4,54,,,,150,26.254624,88.1820651
Fresh Bites,https://www.zomato.com/kolkata/fresh-bites-kestopur,"Chinese, North Indian, Biryani, Fast Food","Kestopur, Kolkata",,"AB-64, Kestopur Main Road, Kestopur, Kolkata",919748000000,1,1,0,0,-,0,-,0,,,,150,22.5837959,88.4351768
Hot Momo,https://www.zomato.com/kolkata/hot-momo-kestopur,Momos,"Kestopur, Kolkata",,"Near Reebok Showroom, Kestopur, Kolkata",919124000000,1,0,0,0,-,0,3.7,24,,,,150,22.5837959,88.4351768
Spice X,https://www.zomato.com/kolkata/spice-x-kestopur,"Fast Food, Chinese, North Indian, Lebanese, Seafood, Street Food, Bengali, Momos","Kestopur, Kolkata",4pm â€“ 4am (Today),"AG Block, Mahadev Govind Ranade Road, Kestopur, Kolkata",918962000000,1,1,1,0,-,0,-,0,,,,400,22.5837959,88.4351768
Queen Cafe,https://www.zomato.com/kolkata/queen-cafe-1-bangur,"Fast Food, Chinese, Rolls, Beverages, Shake","Bangur, Kolkata",Opens at 10am,"106, Bangur Avenue, Block C, Bangur, Kolkata",916292000000,1,1,0,0,-,0,-,10,,,,100,22.6058971,88.4111177
Club Loca,https://www.zomato.com/kolkata/club-loca-sector-1-salt-lake,"North Indian, Continental, Asian, Fast Food, Beverages","Sector 1, Salt Lake, Kolkata",Opens at 12noon,"1st Floor, Building 7, Block DD, Sector 1, Salt Lake, Kolkata",919875000000,1,1,1,0,3.3,36,-,6,,,"Sanitised Service, Excellent Location, Fantastic Decoration, Served Quickly, Healthy and Delicious, Good Music",800,22.57002545,88.43478465637821
Yumchums,https://www.zomato.com/kolkata/yumchums-kestopur,"Momos, Sandwich, Street Food, Fast Food, Pasta","Kestopur, Kolkata",,"AC-205, Prafulla Kanan, Kestopur, Kolkata",918421000000,1,0,0,0,-,0,-,10,,,,100,22.5837959,88.4351768
Tummyfillers@99,https://www.zomato.com/kolkata/tummyfillers@99-bangur,"North Indian, Chinese, Bengali","Bangur, Kolkata",Opens at 11am,"85 Block, North Twenty Four Parganas, Bangur, Kolkata",916289000000,1,1,0,0,-,0,4,25,,,"Extensive Menu, Food Presentation, Worth the Money, Timely Service, Great Portions, Delicious Food",100,22.6058971,88.4111177
Hashtag K,https://www.zomato.com/kolkata/hashtag-k-sector-2-salt-lake,"North Indian, Chinese, Kebab","Sector 2, Salt Lake, Kolkata",Opens at 1pm,"AJ 31, Bidhannagar, Sector 2, Salt Lake, Kolkata",916290000000,1,1,0,0,3.4,43,3.4,88,,,"Great Food Great Service, Tamper Proof Packaging, Contactless Delivery, Wonderful Presentation, Combo, Young Crowd",600,22.5582184,88.4129084
Safar Wating Lounge ,https://www.zomato.com/kolkata/safar-wating-lounge-ultadanga,Mishti,"Ultadanga, Kolkata",,"Platform 1, Kolkata Station, Ultadanga, Kolkata",918698000000,1,1,0,1,-,0,-,1,,,,150,22.6012775,88.3841474
Kuber Food,https://www.zomato.com/kolkata/kuber-food-1-lake-town,Biryani,"Lake Town, Kolkata",,"280, SK Deb Road, Lake Town, Kolkata",919124000000,1,0,0,0,-,0,-,2,,,,100,26.254624,88.1820651
M Cafe,https://www.zomato.com/kolkata/m-cafe-sector-1-salt-lake,"Street Food, Fast Food, Beverages, Shake","Sector 1, Salt Lake, Kolkata",Opens at 3pm,"26 L, Duttabad Road, Sector 1, Salt Lake, Kolkata",918421000000,1,1,0,0,-,0,-,3,,,,300,22.57002545,88.43478465637821
Boby's Kitchen,https://www.zomato.com/kolkata/bobys-kitchen-sector-2-salt-lake,North Indian,"Sector 2, Salt Lake, Kolkata",,"C-56/5, Baisakhi Abasan, Sector 2, Salt Lake, Kolkata",917890000000,1,0,0,0,-,0,-,1,,,,100,22.5582184,88.4129084
Et Bistrot,https://www.zomato.com/kolkata/et-bistrot-1-kestopur,"Pizza, Burger, Pasta, Sandwich, Wraps, Shake","Kestopur, Kolkata",Opens at 3pm,"6 B, Baishali Apartment, Prafulla Kanan Road, Kestopur, Kolkata",918337000000,1,1,0,0,-,0,4.3,131,,,"Worth the Money, Great Portions, Timely Service, Delicious Food, Good Quality, Value for Money",150,22.5837959,88.4351768
Mitra's Cafe,https://www.zomato.com/kolkata/mitras-cafe-sector-5-salt-lake,"Fast Food, Street Food","Sector 5, Salt Lake, Kolkata",,"CL 79, Second Floor, Sector 5, Salt Lake, Kolkata",916291000000,1,0,0,0,-,0,4.1,47,,,"Healthy and Delicious, Fresh Food with Good Quality, Mouth Watering Food, Best Food under Best Budget, Worth the Money, Timely Service",200,22.5582184,88.4129084
Shanti Fast Food Center,https://www.zomato.com/kolkata/shanti-fast-food-center-lake-town,"Rolls, Fast Food, Chinese, Biryani","Lake Town, Kolkata",,"178, Jessore Road, Patipukur, Lake Town, Kolkata",919330000000,1,1,0,0,-,0,-,5,,,,100,26.254624,88.1820651
Prince,https://www.zomato.com/kolkata/prince-bangur,"Momos, Fast Food","Bangur, Kolkata",Opens at 2pm,"376, Dum Dum Park, Bangur, Kolkata",918910000000,1,1,1,0,-,1,3.9,51,,,,250,22.6058971,88.4111177
Express Punjabi Dhaba,https://www.zomato.com/kolkata/express-punjabi-dhaba-bangur,"North Indian, South Indian, Chinese","Bangur, Kolkata",Opens tomorrow at 11am,"56/1, Block A, Bangur Avenue, Ward 29, Bangur, Kolkata",918389000000,1,1,0,0,-,0,-,3,,,,100,22.6058971,88.4111177
WOW Veg,https://www.zomato.com/kolkata/wow-veg-sector-1-salt-lake,Chinese,"Sector 1, Salt Lake, Kolkata",,"CD-234, Sector 1, Salt Lake, Kolkata",916291000000,1,0,0,0,-,0,-,1,,,,50,22.57002545,88.43478465637821
49 Shades Of Food,https://www.zomato.com/kolkata/49-shades-of-food-bangur,"Bakery, Fast Food","Bangur, Kolkata",,"438, Dum Dum Park, Bangur, Kolkata",919432000000,1,0,0,0,-,0,-,2,,,,50,22.6058971,88.4111177
Star Dragan,https://www.zomato.com/kolkata/star-dragan-kankurgachi,"Chinese, Bengali, Rolls, Kebab, Biryani","Kankurgachi, Kolkata",Opens at 2pm,"16, Bagmari Lane, Kankurgachi, Kolkata",918100000000,1,1,0,0,-,0,-,8,,,,100,22.578972450000002,88.39151741636809
